dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,194.707654,269.427864,174.096878,84.740900,-165.683220,286.194914,0.995713
0.020000,195.588619,270.800188,175.727636,81.537926,-160.148725,276.724770,1.004095
0.020000,196.426744,272.126339,177.296434,78.439917,-154.900421,262.415189,1.009885
0.020000,197.226982,273.405449,178.805243,75.440422,-149.974754,246.283346,1.013248
0.020000,197.993641,274.636968,180.255900,72.532858,-145.378217,229.826857,1.014342
0.020000,198.730442,275.820597,181.650121,69.711049,-141.090417,214.389978,1.013312
0.020000,199.440570,276.956239,182.989511,66.969512,-137.076870,200.677347,1.010296
0.020000,200.126730,278.043974,184.275584,64.303621,-133.294556,189.115705,1.005423
0.020000,200.791198,279.084030,185.509778,61.709696,-129.696228,179.916396,0.998813
0.020000,201.435866,280.076778,186.693477,59.184975,-126.236061,173.008372,0.990587
0.020000,202.062289,281.022718,187.828029,56.727609,-122.868288,168.388659,0.980857
0.020000,202.671725,281.922481,188.914761,54.336567,-119.552138,165.807496,0.969737
0.020000,203.265172,282.776822,189.954990,52.011488,-116.253947,164.909530,0.957340
0.020000,203.843409,283.586619,190.950042,49.752608,-112.944007,165.496997,0.943777
0.020000,204.407024,284.352870,191.901253,47.560548,-109.602975,167.051598,0.929164
0.020000,204.956446,285.076689,192.809977,45.436194,-106.217720,169.262772,0.913614
0.020000,205.491977,285.759297,193.677587,43.380488,-102.785276,171.622187,0.897245
0.020000,206.013810,286.402013,194.505472,41.394266,-99.311123,173.707631,0.880175
0.020000,206.522057,287.006242,195.295035,39.478121,-95.807227,175.194844,0.862523
0.020000,207.016767,287.573460,196.047680,37.632237,-92.294187,175.651964,0.844409
0.020000,207.497938,288.105197,196.764805,35.856277,-88.798013,174.808735,0.825952
0.020000,207.965531,288.603019,197.447791,34.149301,-85.348828,172.459227,0.807269
0.020000,208.419479,289.068512,198.097985,32.509717,-81.979197,168.481541,0.788475
0.020000,208.859694,289.503261,198.716690,30.935240,-78.723814,162.769168,0.769681
0.020000,209.286068,289.908835,199.305150,29.422997,-75.612171,155.582134,0.750992
0.020000,209.698478,290.286772,199.864542,27.969567,-72.671481,147.034503,0.732509
0.020000,210.096783,290.638564,200.395959,26.570877,-69.934531,136.847496,0.714326
0.020000,210.480828,290.965647,200.900413,25.222713,-67.408185,126.317299,0.696527
0.020000,210.850439,291.269395,201.378822,23.920435,-65.113919,114.713291,0.679191
0.020000,211.205424,291.551107,201.832006,22.659211,-63.061197,102.636135,0.662388
0.020000,211.545576,291.812012,202.260696,21.434498,-61.235612,91.279247,0.646181
0.020000,211.870670,292.053261,202.665526,20.241478,-59.651014,79.229862,0.630622
0.020000,212.180464,292.275929,203.047041,19.075737,-58.287077,68.196860,0.615759
0.020000,212.474706,292.481014,203.405702,17.933079,-57.132875,57.710109,0.601630
0.020000,212.753131,292.669441,203.741894,16.809580,-56.174970,47.895252,0.588269
0.020000,213.015464,292.842062,204.055927,15.701661,-55.395923,38.952360,0.575702
0.020000,213.261431,292.999660,204.348051,14.606223,-54.771904,31.200966,0.563950
0.020000,213.490756,293.142954,204.618465,13.520687,-54.276818,24.754274,0.553030
0.020000,213.703165,293.272597,204.867312,12.442330,-53.917839,17.948945,0.542954
0.020000,213.898389,293.389182,205.094698,11.369326,-53.650211,13.381383,0.533732
0.020000,214.076176,293.493243,205.300701,10.300120,-53.460297,9.495714,0.525370
0.020000,214.236284,293.585259,205.485366,9.233258,-53.343097,5.860001,0.517871
0.020000,214.378487,293.665654,205.648722,8.167787,-53.273570,3.476371,0.511239
0.020000,214.502580,293.734800,205.790779,7.102877,-53.245470,1.404978,0.505473
0.020000,214.608382,293.793016,205.911539,6.038021,-53.242793,0.133845,0.500575
0.020000,214.695732,293.840571,206.010996,4.972801,-53.261007,-0.910684,0.496543
0.020000,214.764496,293.877689,206.089137,3.907098,-53.285139,-1.206605,0.493378
0.020000,214.814571,293.904542,206.145958,2.841044,-53.302735,-0.879811,0.491077
0.020000,214.845877,293.921254,206.181447,1.774410,-53.331692,-1.447843,0.489641
0.020000,214.859955,293.928751,206.197396,0.797455,-48.847760,224.196618,0.488996
0.020000,214.863079,293.930413,206.200934,0.176925,-31.026503,891.062859,0.488852
0.020000,214.863079,293.930413,206.200934,0.000000,-8.846227,1109.013785,0.488852
