dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,208.714797,302.366356,223.484617,10.519351,-78.300463,0.000000,0.484854
0.020000,208.887030,302.457208,223.679344,8.953342,-78.300463,-0.000000,0.485943
0.020000,209.031486,302.533592,223.842751,7.387333,-78.300463,-0.000000,0.486859
0.020000,209.148202,302.595432,223.974837,5.821323,-78.300463,0.000000,0.487600
0.020000,209.237212,302.642667,224.075604,4.255314,-78.300463,-0.000000,0.488165
0.020000,209.298539,302.675249,224.145050,2.689305,-78.300463,0.000000,0.488556
0.020000,209.332204,302.693148,224.183176,1.123296,-78.300463,0.000000,0.488770
0.020000,209.343624,302.699222,224.196110,0.170145,-47.657504,1532.147954,0.488843
0.020000,209.345126,302.700021,224.197812,0.000000,-8.507273,1957.511580,0.488852
0.020000,209.345126,302.700021,224.197812,0.000000,0.000000,425.363626,0.488852
