dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,195.801896,309.070837,209.278397,37.128032,-74.749126,7.214416,0.437376
0.020000,196.446933,309.373973,209.991114,35.635835,-74.609879,6.962333,0.441272
0.020000,197.063889,309.666804,210.674037,34.146173,-74.483065,6.340743,0.445038
0.020000,197.652936,309.949061,211.327218,32.659054,-74.355951,6.355670,0.448669
0.020000,198.214240,310.220488,211.950704,31.174292,-74.238128,5.891148,0.452162
0.020000,198.747959,310.480834,212.544536,29.691582,-74.135494,5.131691,0.455513
0.020000,199.254252,310.729859,213.108757,28.211090,-74.024596,5.544919,0.458719
0.020000,199.733268,310.967333,213.643406,26.732451,-73.931931,4.633244,0.461776
0.020000,200.185149,311.193036,214.148519,25.255643,-73.840413,4.575902,0.464681
0.020000,200.610034,311.406759,214.624128,23.780461,-73.759090,4.066177,0.467432
0.020000,201.008053,311.608302,215.070266,22.306888,-73.678635,4.022743,0.470025
0.020000,201.379330,311.797478,215.486960,20.834704,-73.609237,3.469872,0.472459
0.020000,201.723982,311.974111,215.874239,19.363920,-73.539169,3.503439,0.474730
0.020000,202.042118,312.138035,216.232123,17.894232,-73.484396,2.738639,0.476838
0.020000,202.333841,312.289097,216.560639,16.425761,-73.423575,3.041031,0.478779
0.020000,202.599246,312.427157,216.859804,14.958285,-73.373801,2.488693,0.480553
0.020000,202.838418,312.552084,217.129637,13.491658,-73.331323,2.123917,0.482157
0.020000,203.051436,312.663763,217.370156,12.025927,-73.286550,2.238670,0.483591
0.020000,203.238370,312.762089,217.581372,10.560802,-73.256272,1.513860,0.484854
0.020000,203.399282,312.846968,217.763299,9.096326,-73.223804,1.623418,0.485943
0.020000,203.534228,312.918324,217.915949,7.632517,-73.190423,1.669034,0.486859
0.020000,203.643251,312.976088,218.039328,6.168973,-73.177214,0.660447,0.487600
0.020000,203.726387,313.020206,218.133446,4.705876,-73.154877,1.116847,0.488165
0.020000,203.783665,313.050637,218.198305,3.242956,-73.145977,0.445017,0.488556
0.020000,203.815105,313.067353,218.233913,1.780408,-73.127413,0.928191,0.488770
0.020000,203.825771,313.073025,218.245993,0.604018,-58.819511,715.395131,0.488843
0.020000,203.827174,313.073772,218.247583,0.079456,-26.228098,1629.570634,0.488852
0.020000,203.827174,313.073772,218.247583,0.000000,-3.972782,1112.765823,0.488852
