dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,68.952745,286.988525,143.829930,103.030491,-78.123228,-1.293500,3.163904
0.020000,66.923891,286.943644,145.859280,101.467517,-78.148697,-1.273457,3.163514
0.020000,64.926281,286.900246,147.857361,99.904041,-78.173800,-1.255119,3.163111
0.020000,62.959927,286.858330,149.824162,98.340071,-78.198499,-1.234975,3.162698
0.020000,61.024837,286.817890,151.759675,96.775615,-78.222814,-1.215753,3.162275
0.020000,59.121022,286.778919,153.663888,95.210680,-78.246743,-1.196432,3.161842
0.020000,57.248492,286.741408,155.536794,93.645274,-78.270281,-1.176899,3.161400
0.020000,55.407257,286.705344,157.378382,92.079406,-78.293432,-1.157573,3.160951
0.020000,53.597327,286.670714,159.188644,90.513082,-78.316195,-1.138151,3.160495
0.020000,51.818711,286.637500,160.967570,88.946310,-78.338570,-1.118732,3.160032
0.020000,50.071418,286.605684,162.715152,87.379099,-78.360558,-1.099422,3.159564
0.020000,48.355459,286.575246,164.431381,85.811456,-78.382149,-1.079525,3.159091
0.020000,46.670842,286.546165,166.116249,84.243389,-78.403367,-1.060884,3.158614
0.020000,45.017577,286.518416,167.769747,82.674905,-78.424178,-1.040595,3.158134
0.020000,43.395672,286.491976,169.391867,81.106013,-78.444612,-1.021674,3.157651
0.020000,41.805137,286.466816,170.982601,79.536720,-78.464650,-1.001889,3.157166
0.020000,40.245980,286.442910,172.541942,77.967034,-78.484308,-0.982901,3.156680
0.020000,38.718209,286.420229,174.069881,76.396963,-78.503563,-0.962775,3.156193
0.020000,37.221833,286.398743,175.566412,74.826514,-78.522450,-0.944330,3.155706
0.020000,35.756860,286.378420,177.031526,73.255695,-78.540917,-0.923356,3.155220
0.020000,34.323298,286.359230,178.465216,71.684515,-78.559005,-0.904388,3.154735
0.020000,32.921155,286.341139,179.867475,70.112980,-78.576752,-0.887363,3.154252
0.020000,31.550439,286.324114,181.238297,68.541100,-78.593997,-0.862249,3.153771
0.020000,30.211156,286.308122,182.577675,66.968881,-78.610981,-0.849207,3.153294
0.020000,28.903316,286.293128,183.885602,65.396331,-78.627481,-0.825007,3.152819
0.020000,27.626924,286.279097,185.162071,63.823459,-78.643623,-0.807107,3.152349
0.020000,26.381987,286.265994,186.407076,62.250270,-78.659414,-0.789553,3.151884
0.020000,25.168513,286.253784,187.620612,60.676776,-78.674695,-0.764012,3.151424
0.020000,23.986508,286.242431,188.802671,59.102981,-78.689761,-0.753320,3.150969
0.020000,22.835978,286.231899,189.953249,57.528896,-78.704281,-0.726005,3.150521
0.020000,21.716930,286.222154,191.072340,55.954526,-78.718467,-0.709296,3.150079
0.020000,20.629370,286.213160,192.159937,54.379880,-78.732322,-0.692726,3.149645
0.020000,19.573303,286.204881,193.216037,52.804967,-78.745665,-0.667176,3.149218
0.020000,18.548735,286.197283,194.240633,51.229792,-78.758738,-0.653661,3.148799
0.020000,17.555672,286.190329,195.233720,49.654365,-78.771324,-0.629271,3.148389
0.020000,16.594119,286.183987,196.195294,48.078694,-78.783573,-0.612483,3.147987
0.020000,15.664082,286.178222,197.125350,46.502786,-78.795392,-0.590905,3.147595
0.020000,14.765564,286.173000,198.023883,44.926647,-78.806951,-0.577993,3.147213
0.020000,13.898571,286.168289,198.890888,43.350289,-78.817884,-0.546643,3.146840
0.020000,13.063107,286.164056,199.726363,41.773717,-78.828628,-0.537167,3.146478
0.020000,12.259177,286.160270,200.530301,40.196938,-78.838941,-0.515654,3.146127
0.020000,11.486785,286.156899,201.302701,38.619962,-78.848816,-0.493758,3.145786
0.020000,10.745936,286.153913,202.043557,37.042797,-78.858245,-0.471474,3.145458
0.020000,10.036632,286.151284,202.752865,35.465447,-78.867496,-0.462532,3.145141
0.020000,9.358877,286.148983,203.430624,33.887924,-78.876114,-0.430904,3.144836
0.020000,8.712675,286.146982,204.076829,32.310235,-78.884489,-0.418741,3.144543
0.020000,8.098030,286.145254,204.691476,30.732386,-78.892420,-0.396550,3.144263
0.020000,7.514944,286.143775,205.274564,29.154387,-78.899988,-0.378396,3.143996
0.020000,6.963421,286.142520,205.826089,27.576243,-78.907184,-0.359801,3.143742
0.020000,6.443463,286.141465,206.346048,25.997964,-78.913953,-0.338465,3.143501
0.020000,5.955072,286.140588,206.834439,24.419558,-78.920309,-0.317797,3.143273
0.020000,5.498252,286.139869,207.291260,22.841032,-78.926304,-0.299725,3.143060
0.020000,5.073005,286.139288,207.716508,21.262392,-78.931991,-0.284391,3.142860
0.020000,4.679332,286.138825,208.110181,19.683649,-78.937133,-0.257096,3.142675
0.020000,4.317236,286.138464,208.472277,18.104808,-78.942053,-0.245986,3.142504
0.020000,3.986719,286.138189,208.802795,16.525880,-78.946423,-0.218493,3.142347
0.020000,3.687781,286.137985,209.101732,14.946870,-78.950487,-0.203217,3.142205
0.020000,3.420425,286.137839,209.369088,13.367786,-78.954196,-0.185429,3.142077
0.020000,3.184653,286.137738,209.604860,11.788636,-78.957492,-0.164800,3.141964
0.020000,2.980464,286.137672,209.809049,10.209429,-78.960355,-0.143173,3.141867
0.020000,2.807861,286.137632,209.981652,8.630172,-78.962849,-0.124673,3.141784
0.020000,2.666843,286.137609,210.122670,7.050872,-78.964987,-0.106909,3.141716
0.020000,2.557413,286.137599,210.232101,5.471539,-78.966667,-0.083997,3.141663
0.020000,2.479569,286.137595,210.309944,3.892176,-78.968155,-0.074387,3.141626
0.020000,2.433313,286.137594,210.356200,2.312797,-78.968927,-0.038628,3.141604
0.020000,2.414415,286.137594,210.375098,0.944903,-68.394705,528.711113,3.141594
0.020000,2.410748,286.137594,210.378765,0.183351,-38.077584,1515.856033,3.141593
0.020000,2.410748,286.137594,210.378765,0.000000,-9.167574,1445.500535,3.141593
