dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,170.896450,276.373274,143.563865,74.720569,-79.946854,93.582441,0.914005
0.020000,171.778644,277.540557,145.027018,73.157668,-78.145042,90.090635,0.933284
0.020000,172.589094,278.658267,146.407635,69.030857,-206.340532,-6409.774538,0.953169
0.020000,173.403217,279.826296,147.831394,71.187942,107.854252,15709.739196,0.970441
0.020000,174.202063,281.011589,149.260756,71.468073,14.006532,-4692.385998,0.984557
0.020000,174.987706,282.209633,150.693426,71.633510,8.271865,-286.733335,0.995713
0.020000,175.762217,283.416202,152.127189,71.688148,2.731873,-276.999605,1.004095
0.020000,176.527639,284.627363,153.559942,71.637654,-2.524679,-262.827587,1.009885
0.020000,177.285945,285.839476,154.989713,71.488569,-7.454234,-246.477732,1.013248
0.020000,178.039014,287.049173,156.414663,71.247474,-12.054769,-230.026792,1.014342
0.020000,178.788602,288.253336,157.833074,70.920562,-16.345586,-214.540808,1.013312
0.020000,179.536318,289.449067,159.243341,70.513330,-20.361599,-200.800684,1.010296
0.020000,180.283603,290.633664,160.643949,70.030411,-24.145946,-189.217349,1.005423
0.020000,181.031712,291.804592,162.033459,69.475515,-27.744810,-179.943184,0.998813
0.020000,181.781696,292.959463,163.410487,68.851384,-31.206541,-173.086539,0.990587
0.020000,182.534391,294.096019,164.773685,68.159887,-34.574869,-168.416420,0.980857
0.020000,183.290401,295.212112,166.121726,67.402082,-37.890229,-165.767974,0.969737
0.020000,184.050090,296.305703,167.453292,66.578297,-41.189289,-164.953036,0.957340
0.020000,184.813573,297.374851,168.767059,65.688329,-44.498393,-165.455178,0.943777
0.020000,185.580710,298.417717,170.061689,64.731539,-47.839469,-167.053811,0.929164
0.020000,186.351106,299.432570,171.335831,63.707071,-51.223405,-169.196783,0.913614
0.020000,187.124112,300.417794,172.588110,62.613981,-54.654534,-171.556443,0.897245
0.020000,187.898831,301.371901,173.817139,61.451406,-58.128704,-173.708543,0.880175
0.020000,188.674133,302.293544,175.021514,60.218777,-61.631467,-175.138126,0.862523
0.020000,189.448670,303.181534,176.199832,58.915910,-65.143363,-175.594793,0.844409
0.020000,190.220898,304.034851,177.350695,57.543140,-68.638467,-174.755197,0.825952
0.020000,190.989101,304.852660,178.472723,56.101413,-72.086394,-172.396360,0.807269
0.020000,191.751425,305.634319,179.564570,54.592326,-75.454336,-168.397093,0.788475
0.020000,192.505906,306.379387,180.624932,53.018091,-78.711766,-162.871520,0.769681
0.020000,193.250506,307.087623,181.652564,51.381630,-81.823038,-155.563607,0.750992
0.020000,193.983149,307.758991,182.646294,49.686501,-84.756443,-146.670224,0.732509
0.020000,194.701744,308.393641,183.605023,47.936449,-87.502621,-137.308900,0.714326
0.020000,195.404230,308.991911,184.527744,46.136025,-90.021156,-125.926762,0.696527
0.020000,196.088591,309.554302,185.413539,44.289741,-92.314210,-114.652687,0.679191
0.020000,196.752881,310.081460,186.261581,42.402136,-94.380250,-103.301985,0.662388
0.020000,197.395252,310.574164,187.071148,40.478339,-96.189842,-90.479629,0.646181
0.020000,198.013960,311.033293,187.841602,38.522702,-97.781881,-79.601946,0.630622
0.020000,198.607378,311.459811,188.572398,36.539804,-99.144904,-68.151173,0.615759
0.020000,199.174005,311.854742,189.263076,34.533885,-100.295914,-57.550465,0.601630
0.020000,199.712463,312.219147,189.913251,32.508771,-101.255744,-47.991488,0.588269
0.020000,200.221503,312.554102,190.522609,30.467902,-102.043422,-39.383911,0.575702
0.020000,200.700000,312.860688,191.090900,28.414524,-102.668901,-31.273958,0.563950
0.020000,201.146955,313.139968,191.617935,26.351748,-103.138817,-23.495827,0.553030
0.020000,201.561471,313.392967,192.103560,24.281265,-103.524129,-19.265580,0.542954
0.020000,201.942764,313.620668,192.547668,22.205413,-103.792590,-13.423059,0.533732
0.020000,202.290153,313.823999,192.950189,20.126027,-103.969322,-8.836569,0.525370
0.020000,202.603043,314.003823,193.311073,18.044177,-104.092483,-6.158093,0.517871
0.020000,202.880929,314.160926,193.630293,15.961044,-104.156637,-3.207667,0.511239
0.020000,203.123378,314.296019,193.907839,13.877278,-104.188336,-1.584943,0.505473
0.020000,203.330030,314.409726,194.143708,11.793473,-104.190225,-0.094445,0.500575
0.020000,203.500587,314.502583,194.337905,9.709823,-104.182537,0.384385,0.496543
0.020000,203.634814,314.575036,194.490437,7.626615,-104.160383,1.107689,0.493378
0.020000,203.732534,314.627439,194.601322,5.544231,-104.119218,2.058274,0.491077
0.020000,203.793616,314.660047,194.670563,3.462045,-104.109272,0.497305,0.489641
0.020000,203.821080,314.674672,194.701677,1.555734,-95.315559,439.685645,0.488996
0.020000,203.827174,314.677914,194.708580,0.345142,-60.529579,1739.298983,0.488852
0.020000,203.827174,314.677914,194.708580,0.000000,-17.257118,2163.623050,0.488852
