dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,8.643342,309.646879,192.405931,31.966343,-78.160699,0.414928,3.144543
0.020000,8.035279,309.645170,193.013997,30.403289,-78.152737,0.398143,3.144263
0.020000,7.458473,309.643707,193.590804,28.840385,-78.145189,0.377376,3.143996
0.020000,6.912922,309.642465,194.136357,27.277624,-78.138048,0.357058,3.143742
0.020000,6.398623,309.641422,194.650657,25.714999,-78.131259,0.339464,3.143501
0.020000,5.915574,309.640555,195.133707,24.152502,-78.124834,0.321221,3.143273
0.020000,5.463772,309.639844,195.585509,22.590125,-78.118826,0.300422,3.143060
0.020000,5.043215,309.639269,196.006066,21.027860,-78.113287,0.276928,3.142860
0.020000,4.653902,309.638812,196.395380,19.465700,-78.107982,0.265275,3.142675
0.020000,4.295829,309.638455,196.753453,17.903635,-78.103229,0.237627,3.142504
0.020000,3.968996,309.638183,197.080286,16.341661,-78.098705,0.226191,3.142347
0.020000,3.673401,309.637981,197.375882,14.779768,-78.094652,0.202684,3.142205
0.020000,3.409042,309.637836,197.640241,13.217948,-78.091018,0.181671,3.142077
0.020000,3.175918,309.637736,197.873365,11.656193,-78.087749,0.163476,3.141964
0.020000,2.974028,309.637671,198.075254,10.094497,-78.084823,0.146276,3.141867
0.020000,2.803371,309.637631,198.245911,8.532850,-78.082303,0.125990,3.141784
0.020000,2.663946,309.637609,198.385336,6.971246,-78.080204,0.104984,3.141716
0.020000,2.555752,309.637599,198.493530,5.409678,-78.078422,0.089073,3.141663
0.020000,2.478790,309.637595,198.570493,3.848133,-78.077222,0.060016,3.141626
0.020000,2.433058,309.637594,198.616225,2.286612,-78.076086,0.056815,3.141604
0.020000,2.414374,309.637594,198.634909,0.934202,-67.620499,522.779327,3.141594
0.020000,2.410748,309.637594,198.638534,0.181275,-37.646353,1498.707307,3.141593
0.020000,2.410748,309.637594,198.638534,0.000000,-9.063737,1429.130801,3.141593
